run_id,gamma,beta,alpha,s0,P0,avg_consumer_surplus,most_common_strategy_consumer_surplus,avg_producer_surplus,most_common_strategy_producer_surplus,avg_total_welfare,most_common_strategy_total_welfare
2740,0.0027,0.5,0.27,0.35,35.43014409236769,-111.115,4-Tier vs 4-Tier,45.572,5-Tier vs 5-Tier,-72.77,5-Tier vs 5-Tier
2741,0.0027,0.5,0.27,0.38,34.59472220431422,-108.145,4-Tier vs 4-Tier,35.45,4-Tier vs 4-Tier,-72.82,4-Tier vs 4-Tier
2742,0.0027,0.5,0.27,0.41,33.88155717792712,-105.608,4-Tier vs 4-Tier,33.870000000000005,2-Tier vs 2-Tier,-72.85,2-Tier vs 2-Tier
2743,0.0027,0.5,0.27,0.44,33.26564192786552,-103.796,4-Tier vs 4-Tier,40.728,Flat vs Flat,-72.88,Flat vs Flat
2744,0.0027,0.5,0.27,0.47,32.728354156535204,-101.886,4-Tier vs 4-Tier,34.034,Flat vs Flat,-72.91,Flat vs Flat
2745,0.0027,0.5,0.27,0.5,32.25554091776451,-100.203,4-Tier vs 4-Tier,28.212,2-Tier vs 2-Tier,-72.94,2-Tier vs 2-Tier
2746,0.0027,0.5,0.27,0.53,31.836253706024472,-98.854,4-Tier vs 4-Tier,26.49,2-Tier vs 2-Tier,-72.96,2-Tier vs 2-Tier
2747,0.0027,0.5,0.27,0.56,31.46189012411372,-97.521,4-Tier vs 4-Tier,34.228,Flat vs Flat,-72.98,Flat vs Flat
2748,0.0027,0.5,0.27,0.59,31.12559741493965,-96.328,4-Tier vs 4-Tier,37.7,Flat vs Flat,-72.99,Flat vs Flat
2749,0.0027,0.5,0.27,0.62,30.821849161492118,-95.248,4-Tier vs 4-Tier,28.838,Flat vs Flat,-73.01,Flat vs Flat
2750,0.0027,0.5,0.27,0.65,30.546139208362806,-94.266,4-Tier vs 4-Tier,35.62,Flat vs Flat,-73.02,Flat vs Flat
2751,0.0027,0.5,0.27,0.68,30.294756604039023,-93.368,4-Tier vs 4-Tier,26.912,Flat vs Flat,-73.04,Flat vs Flat
2752,0.0027,0.5,0.27,0.71,30.064617600080638,-92.554,4-Tier vs 4-Tier,26.440000000000005,5-Tier vs 5-Tier,-73.05,5-Tier vs 5-Tier
2753,0.0027,0.5,0.27,0.74,29.85313851536211,-91.798,4-Tier vs 4-Tier,19.332,2-Tier vs 2-Tier,-73.06,2-Tier vs 2-Tier
2754,0.0027,0.5,0.27,0.77,29.65813832036192,-91.108,4-Tier vs 4-Tier,18.630000000000003,2-Tier vs 2-Tier,-73.07,2-Tier vs 2-Tier
2755,0.0027,0.5,0.27,0.8,29.477763139986735,-90.466,4-Tier vs 4-Tier,17.94,2-Tier vs 2-Tier,-73.08,2-Tier vs 2-Tier
2756,0.0027,0.5,0.27,0.83,29.310427129277237,-89.86800000000001,4-Tier vs 4-Tier,31.160000000000004,Flat vs Flat,-73.09,Flat vs Flat
2757,0.0027,0.5,0.27,0.86,29.154765723966065,-89.318,4-Tier vs 4-Tier,16.764,2-Tier vs 2-Tier,-73.09,2-Tier vs 2-Tier
2758,0.0027,0.5,0.27,0.89,29.00959834597925,-89.099,2-Tier vs 2-Tier,23.872,Flat vs Flat,-73.1,Flat vs Flat
2759,0.0027,0.5,0.27,1.0,28.55183721406081,-87.475,2-Tier vs 2-Tier,14.632,2-Tier vs 2-Tier,-73.12,2-Tier vs 2-Tier
2762,0.0027,0.5,0.43,0.11,45.989782558982895,-142.83999999999995,4-Tier vs 4-Tier,76.832,4-Tier vs 4-Tier,-66.42,4-Tier vs 4-Tier
2763,0.0027,0.5,0.43,0.14,41.45942919142023,-127.303,4-Tier vs 4-Tier,60.83,7-Tier vs 7-Tier,-67.22,7-Tier vs 7-Tier
2764,0.0027,0.5,0.43,0.17,38.52802407123262,-117.256,4-Tier vs 4-Tier,49.514,4-Tier vs 4-Tier,-67.74,4-Tier vs 4-Tier
2765,0.0027,0.5,0.43,0.2,36.476040487101294,-110.216,4-Tier vs 4-Tier,47.886,Flat vs Flat,-68.11,Flat vs Flat
2766,0.0027,0.5,0.43,0.23,34.95935696839553,-105.018,4-Tier vs 4-Tier,37.73,2-Tier vs 2-Tier,-68.38,2-Tier vs 2-Tier
2767,0.0027,0.5,0.43,0.26,33.79267733862187,-101.011,4-Tier vs 4-Tier,34.552,4-Tier vs 4-Tier,-68.58,4-Tier vs 4-Tier
2768,0.0027,0.5,0.43,0.29,32.86737970121517,-97.839,4-Tier vs 4-Tier,43.96,Flat vs Flat,-68.75,Flat vs Flat
2769,0.0027,0.5,0.43,0.32,32.11557537082223,-95.261,4-Tier vs 4-Tier,28.912,5-Tier vs 5-Tier,-68.88,5-Tier vs 5-Tier
2770,0.0027,0.5,0.43,0.35,31.49265178278236,-93.122,4-Tier vs 4-Tier,28.442,5-Tier vs 5-Tier,-68.99,5-Tier vs 5-Tier
2771,0.0027,0.5,0.43,0.38,30.968084550748785,-91.448,4-Tier vs 4-Tier,30.992,Flat vs Flat,-69.08,Flat vs Flat
2772,0.0027,0.5,0.43,0.41,30.52028325511037,-90.166,4-Tier vs 4-Tier,35.5,Flat vs Flat,-69.16,Flat vs Flat
2773,0.0027,0.5,0.43,0.44,30.13354577251356,-88.982,4-Tier vs 4-Tier,22.966,Flat vs Flat,-69.23,Flat vs Flat
2774,0.0027,0.5,0.43,0.47,29.79617903237591,-87.822,4-Tier vs 4-Tier,32.9,Flat vs Flat,-69.29,Flat vs Flat
2775,0.0027,0.5,0.43,0.5,29.499296301054784,-86.807,4-Tier vs 4-Tier,20.05,5-Tier vs 5-Tier,-69.34,5-Tier vs 5-Tier
2776,0.0027,0.5,0.43,0.53,29.236022935543595,-85.902,4-Tier vs 4-Tier,30.880000000000003,Flat vs Flat,-69.39,Flat vs Flat
2777,0.0027,0.5,0.43,0.56,29.00095743062289,-85.09700000000001,4-Tier vs 4-Tier,20.27,Flat vs Flat,-69.43,Flat vs Flat
2778,0.0027,0.5,0.43,0.59,28.78979689230429,-84.372,4-Tier vs 4-Tier,29.26,Flat vs Flat,-69.47,Flat vs Flat
2779,0.0027,0.5,0.43,0.62,28.59907124479072,-83.721,4-Tier vs 4-Tier,14.75,2-Tier vs 2-Tier,-69.5,2-Tier vs 2-Tier
2780,0.0027,0.5,0.43,0.65,28.42595104166301,-83.124,4-Tier vs 4-Tier,21.812,Flat vs Flat,-69.53,Flat vs Flat
2781,0.0027,0.5,0.43,0.68,28.26810615057599,-82.582,4-Tier vs 4-Tier,17.63,Flat vs Flat,-69.56,Flat vs Flat
2782,0.0027,0.5,0.43,0.71,28.12360026436956,-82.088,4-Tier vs 4-Tier,13.09,2-Tier vs 2-Tier,-69.59,2-Tier vs 2-Tier
2783,0.0027,0.5,0.43,0.74,27.99081107163932,-81.632,4-Tier vs 4-Tier,16.363999999999997,5-Tier vs 5-Tier,-69.61,5-Tier vs 5-Tier
2784,0.0027,0.5,0.43,0.77,27.868369088732223,-81.212,4-Tier vs 4-Tier,12.17,2-Tier vs 2-Tier,-69.63,2-Tier vs 2-Tier
2785,0.0027,0.5,0.43,0.8,27.755110254543155,-80.824,4-Tier vs 4-Tier,20.896,Flat vs Flat,-69.65,Flat vs Flat
2786,0.0027,0.5,0.43,0.83,27.65003880595812,-80.464,4-Tier vs 4-Tier,11.372,2-Tier vs 2-Tier,-69.67,2-Tier vs 2-Tier
2787,0.0027,0.5,0.43,0.86,27.552297923553432,-80.128,4-Tier vs 4-Tier,14.56,5-Tier vs 5-Tier,-69.69,5-Tier vs 5-Tier
2788,0.0027,0.5,0.43,0.89,27.461146314119848,-79.814,4-Tier vs 4-Tier,13.28,7-Tier vs 7-Tier,-69.7,7-Tier vs 7-Tier
2789,0.0027,0.5,0.43,1.0,27.173714905705943,-78.832,4-Tier vs 4-Tier,9.606,2-Tier vs 2-Tier,-69.76,2-Tier vs 2-Tier
2791,0.0027,0.5,0.6,0.08,45.68146684369045,-133.878,4-Tier vs 4-Tier,75.21799999999999,4-Tier vs 4-Tier,-59.14,4-Tier vs 4-Tier
2792,0.0027,0.5,0.6,0.11,39.99964866187226,-115.631,4-Tier vs 4-Tier,55.198,2-Tier vs 2-Tier,-61.06,2-Tier vs 2-Tier
2793,0.0027,0.5,0.6,0.14,36.75289541511901,-105.12,4-Tier vs 4-Tier,42.96,4-Tier vs 4-Tier,-62.15999999999999,4-Tier vs 4-Tier
2794,0.0027,0.5,0.6,0.17,34.65205507898456,-98.293,4-Tier vs 4-Tier,49.88,Flat vs Flat,-62.86999999999999,Flat vs Flat
2795,0.0027,0.5,0.6,0.2,33.181466843690444,-93.51,4-Tier vs 4-Tier,39.448,Flat vs Flat,-63.36999999999999,Flat vs Flat
2796,0.0027,0.5,0.6,0.23,32.09451032195131,-89.968,4-Tier vs 4-Tier,34.790000000000006,Flat vs Flat,-63.73,Flat vs Flat
2797,0.0027,0.5,0.6,0.26,31.25838992061352,-87.245,4-Tier vs 4-Tier,37.84,Flat vs Flat,-64.02,Flat vs Flat
2798,0.0027,0.5,0.6,0.29,30.59525994713872,-85.079,4-Tier vs 4-Tier,21.924,2-Tier vs 2-Tier,-64.24,2-Tier vs 2-Tier
2799,0.0027,0.5,0.6,0.32,30.05646684369044,-83.32700000000001,4-Tier vs 4-Tier,22.37,4-Tier vs 4-Tier,-64.42,4-Tier vs 4-Tier
2800,0.0027,0.5,0.6,0.35,29.61003827226187,-82.356,2-Tier vs 2-Tier,31.96,Flat vs Flat,-64.57,Flat vs Flat
2801,0.0027,0.5,0.6,0.38,29.23409842263781,-81.131,2-Tier vs 2-Tier,30.62,Flat vs Flat,-64.7,Flat vs Flat
2802,0.0027,0.5,0.6,0.41,28.913174160763614,-80.088,2-Tier vs 2-Tier,29.48,Flat vs Flat,-64.81,Flat vs Flat
2803,0.0027,0.5,0.6,0.44,28.636012298235897,-79.188,2-Tier vs 2-Tier,26.962,Flat vs Flat,-64.9,Flat vs Flat
2804,0.0027,0.5,0.6,0.47,28.39423280113725,-78.399,2-Tier vs 2-Tier,27.62,Flat vs Flat,-64.98,Flat vs Flat
2805,0.0027,0.5,0.6,0.5,28.18146684369044,-77.70599999999999,2-Tier vs 2-Tier,19.54,5-Tier vs 5-Tier,-65.05,5-Tier vs 5-Tier
2806,0.0027,0.5,0.6,0.53,27.99278759840742,-77.09299999999999,2-Tier vs 2-Tier,26.2,Flat vs Flat,-65.12,Flat vs Flat
2807,0.0027,0.5,0.6,0.56,27.824323986547583,-76.53999999999999,2-Tier vs 2-Tier,13.908,6-Tier vs 6-Tier,-65.17,6-Tier vs 6-Tier
2808,0.0027,0.5,0.6,0.59,27.672992267419254,-76.05,2-Tier vs 2-Tier,11.252,2-Tier vs 2-Tier,-65.23,2-Tier vs 2-Tier
2809,0.0027,0.5,0.6,0.62,27.53630555336786,-75.604,2-Tier vs 2-Tier,10.772,2-Tier vs 2-Tier,-65.27,2-Tier vs 2-Tier
2810,0.0027,0.5,0.6,0.65,27.41223607445967,-75.201,2-Tier vs 2-Tier,10.332,2-Tier vs 2-Tier,-65.31,2-Tier vs 2-Tier
2811,0.0027,0.5,0.6,0.68,27.29911390251397,-74.834,2-Tier vs 2-Tier,23.7,Flat vs Flat,-65.35,Flat vs Flat
2812,0.0027,0.5,0.6,0.71,27.195551350732696,-74.495,2-Tier vs 2-Tier,23.34,Flat vs Flat,-65.39,Flat vs Flat
2813,0.0027,0.5,0.6,0.74,27.10038576260936,-74.18499999999999,2-Tier vs 2-Tier,9.212,2-Tier vs 2-Tier,-65.42,2-Tier vs 2-Tier
2814,0.0027,0.5,0.6,0.77,27.012635674859272,-73.898,4-Tier vs 4-Tier,8.892,2-Tier vs 2-Tier,-65.45,2-Tier vs 2-Tier
2815,0.0027,0.5,0.6,0.8,26.93146684369044,-73.634,4-Tier vs 4-Tier,16.723999999999997,Flat vs Flat,-65.48,Flat vs Flat
2816,0.0027,0.5,0.6,0.83,26.856165638871165,-73.389,4-Tier vs 4-Tier,14.776000000000002,5-Tier vs 5-Tier,-65.5,5-Tier vs 5-Tier
2817,0.0027,0.5,0.6,0.86,26.78611800648114,-73.15899999999999,4-Tier vs 4-Tier,21.88,Flat vs Flat,-65.53,Flat vs Flat
2818,0.0027,0.5,0.6,0.89,26.72079268638707,-72.94800000000001,4-Tier vs 4-Tier,7.852000000000001,2-Tier vs 2-Tier,-65.55,2-Tier vs 2-Tier
2819,0.0027,0.5,0.6,1.0,26.514800177023776,-72.274,4-Tier vs 4-Tier,7.1,2-Tier vs 2-Tier,-65.62,2-Tier vs 2-Tier
2821,0.0027,0.5,0.77,0.08,41.08189974412334,-109.374,6-Tier vs 6-Tier,55.69199999999999,6-Tier vs 6-Tier,-54.17,6-Tier vs 6-Tier
2822,0.0027,0.5,0.77,0.11,36.65450895309619,-96.401,6-Tier vs 6-Tier,41.414,7-Tier vs 7-Tier,-56.36999999999999,7-Tier vs 7-Tier
2823,0.0027,0.5,0.77,0.14,34.12457135822353,-89.244,6-Tier vs 6-Tier,32.285999999999994,4-Tier vs 4-Tier,-57.63000000000001,4-Tier vs 4-Tier
2824,0.0027,0.5,0.77,0.17,32.48755291448239,-84.662,6-Tier vs 6-Tier,32.5,Flat vs Flat,-58.44,Flat vs Flat
2825,0.0027,0.5,0.77,0.2,31.341640003863603,-80.625,6-Tier vs 6-Tier,27.15,Flat vs Flat,-59.010000000000005,Flat vs Flat
2826,0.0027,0.5,0.77,0.23,30.494660896014928,-78.351,6-Tier vs 6-Tier,23.104000000000003,5-Tier vs 5-Tier,-59.42999999999999,5-Tier vs 5-Tier
2827,0.0027,0.5,0.77,0.26,29.843138505362106,-76.63,4-Tier vs 4-Tier,19.186,5-Tier vs 5-Tier,-59.75,5-Tier vs 5-Tier
2828,0.0027,0.5,0.77,0.29,29.326413850706416,-75.187,4-Tier vs 4-Tier,21.076,Flat vs Flat,-60.010000000000005,Flat vs Flat
2829,0.0027,0.5,0.77,0.32,28.906575068798663,-74.1,4-Tier vs 4-Tier,14.336,4-Tier vs 4-Tier,-60.220000000000006,4-Tier vs 4-Tier
2830,0.0027,0.5,0.77,0.35,28.55870864950368,-73.12100000000001,4-Tier vs 4-Tier,13.98,5-Tier vs 5-Tier,-60.39,5-Tier vs 5-Tier
2831,0.0027,0.5,0.77,0.38,28.265768506939477,-72.29,4-Tier vs 4-Tier,11.936,4-Tier vs 4-Tier,-60.54,4-Tier vs 4-Tier
2832,0.0027,0.5,0.77,0.41,28.015697653531006,-71.581,4-Tier vs 4-Tier,22.8,Flat vs Flat,-60.65999999999999,Flat vs Flat
2833,0.0027,0.5,0.77,0.44,27.79972737104188,-70.963,4-Tier vs 4-Tier,14.728,5-Tier vs 5-Tier,-60.77,5-Tier vs 5-Tier
2834,0.0027,0.5,0.77,0.47,27.611327762913064,-70.425,4-Tier vs 4-Tier,17.878,Flat vs Flat,-60.86,Flat vs Flat
2835,0.0027,0.5,0.77,0.5,27.445536107759708,-69.949,4-Tier vs 4-Tier,9.904,8-Tier vs 8-Tier,-60.94,8-Tier vs 8-Tier
2836,0.0027,0.5,0.77,0.53,27.29851331922748,-69.526,4-Tier vs 4-Tier,13.684,Flat vs Flat,-61.02,Flat vs Flat
2837,0.0027,0.5,0.77,0.56,27.167242972323717,-69.147,4-Tier vs 4-Tier,12.132,Flat vs Flat,-61.08,Flat vs Flat
2838,0.0027,0.5,0.77,0.59,27.04932215222372,-68.81,4-Tier vs 4-Tier,19.98,Flat vs Flat,-61.14,Flat vs Flat
2839,0.0027,0.5,0.77,0.62,26.942813024391462,-68.501,4-Tier vs 4-Tier,9.3,5-Tier vs 5-Tier,-61.19,5-Tier vs 5-Tier
2840,0.0027,0.5,0.77,0.65,26.846135508359104,-68.22,4-Tier vs 4-Tier,19.38,Flat vs Flat,-61.24,Flat vs Flat
2841,0.0027,0.5,0.77,0.68,26.75798836138843,-67.967,4-Tier vs 4-Tier,10.114,Flat vs Flat,-61.28,Flat vs Flat
2842,0.0027,0.5,0.77,0.71,26.677290269091333,-67.731,4-Tier vs 4-Tier,6.529999999999999,4-Tier vs 4-Tier,-61.32000000000001,4-Tier vs 4-Tier
2843,0.0027,0.5,0.77,0.74,26.603135265358866,-67.51599999999999,4-Tier vs 4-Tier,13.82,Flat vs Flat,-61.36,Flat vs Flat
2844,0.0027,0.5,0.77,0.77,26.534758573605547,-67.31700000000001,4-Tier vs 4-Tier,8.272,6-Tier vs 6-Tier,-61.4,6-Tier vs 6-Tier
2845,0.0027,0.5,0.77,0.8,26.47151013373373,-67.135,4-Tier vs 4-Tier,10.924,5-Tier vs 5-Tier,-61.42999999999999,5-Tier vs 5-Tier
2846,0.0027,0.5,0.77,0.83,26.41283387023819,-66.963,4-Tier vs 4-Tier,18.08,Flat vs Flat,-61.46,Flat vs Flat
2847,0.0027,0.5,0.77,0.86,26.358251299544666,-66.801,4-Tier vs 4-Tier,13.004,Flat vs Flat,-61.48,Flat vs Flat
2848,0.0027,0.5,0.77,0.89,26.30734845271812,-66.654,4-Tier vs 4-Tier,5.764,8-Tier vs 8-Tier,-61.510000000000005,8-Tier vs 8-Tier
2849,0.0027,0.5,0.77,1.0,26.146834809058408,-66.185,4-Tier vs 4-Tier,14.824000000000002,Flat vs Flat,-61.59000000000001,Flat vs Flat
2850,0.0027,0.5,0.93,0.05,46.35350985444313,-99.052,2-Tier vs 2-Tier,77.96,Flat vs Flat,-45.06,Flat vs Flat
2851,0.0027,0.5,0.93,0.08,38.28899372541087,-94.443,6-Tier vs 6-Tier,45.57,Flat vs Flat,-50.19,Flat vs Flat
2852,0.0027,0.5,0.93,0.11,34.62330457585075,-83.59700000000001,6-Tier vs 6-Tier,34.09,Flat vs Flat,-52.52,Flat vs Flat
2853,0.0027,0.5,0.93,0.14,32.5286250618164,-77.488,6-Tier vs 6-Tier,26.8,Flat vs Flat,-53.86,Flat vs Flat
2854,0.0027,0.5,0.93,0.17,31.173244199794173,-73.598,6-Tier vs 6-Tier,19.966,Flat vs Flat,-54.720000000000006,Flat vs Flat
2855,0.0027,0.5,0.93,0.2,30.224477596378613,-70.912,6-Tier vs 6-Tier,19.768,4-Tier vs 4-Tier,-55.33,4-Tier vs 4-Tier
2856,0.0027,0.5,0.93,0.23,29.52321532428885,-68.96000000000001,6-Tier vs 6-Tier,17.306,5-Tier vs 5-Tier,-55.77,5-Tier vs 5-Tier
2857,0.0027,0.5,0.93,0.26,28.983782807296727,-67.483,6-Tier vs 6-Tier,11.48,6-Tier vs 6-Tier,-56.11999999999999,6-Tier vs 6-Tier
2858,0.0027,0.5,0.93,0.29,28.555957017958143,-66.541,Flat vs Flat,13.282,Flat vs Flat,-56.39,Flat vs Flat
2859,0.0027,0.5,0.93,0.32,28.20834856412055,-65.615,Flat vs Flat,10.814,7-Tier vs 7-Tier,-56.61,7-Tier vs 7-Tier
2860,0.0027,0.5,0.93,0.35,27.920330130940822,-64.842,6-Tier vs 6-Tier,9.578,5-Tier vs 5-Tier,-56.79,5-Tier vs 5-Tier
2861,0.0027,0.5,0.93,0.38,27.67778829247369,-64.175,6-Tier vs 6-Tier,10.92,Flat vs Flat,-56.95,Flat vs Flat
2862,0.0027,0.5,0.93,0.41,27.470740381587117,-63.972,8-Tier vs 8-Tier,7.564,Flat vs Flat,-57.08,Flat vs Flat
2863,0.0027,0.5,0.93,0.44,27.29192627673052,-63.49499999999999,8-Tier vs 8-Tier,7.162000000000001,4-Tier vs 4-Tier,-57.19,4-Tier vs 4-Tier
2864,0.0027,0.5,0.93,0.47,27.13593950440881,-63.080000000000005,8-Tier vs 8-Tier,7.464,7-Tier vs 7-Tier,-57.29,7-Tier vs 7-Tier
2865,0.0027,0.5,0.93,0.5,26.99867114476571,-62.716,8-Tier vs 8-Tier,6.086,Flat vs Flat,-57.38000000000001,Flat vs Flat
2866,0.0027,0.5,0.93,0.53,26.876942599421827,-62.398,8-Tier vs 8-Tier,8.4,Flat vs Flat,-57.46,Flat vs Flat
2867,0.0027,0.5,0.93,0.56,26.768256398221933,-62.112,8-Tier vs 8-Tier,8.3,Flat vs Flat,-57.53,Flat vs Flat
2868,0.0027,0.5,0.93,0.59,26.670623031042364,-61.855,8-Tier vs 8-Tier,7.62,Flat vs Flat,-57.59000000000001,Flat vs Flat
2869,0.0027,0.5,0.93,0.62,26.582438054235013,-61.620000000000005,8-Tier vs 8-Tier,7.388000000000001,5-Tier vs 5-Tier,-57.64,5-Tier vs 5-Tier
2870,0.0027,0.5,0.93,0.65,26.50239322913296,-61.403,8-Tier vs 8-Tier,6.534000000000001,Flat vs Flat,-57.7,Flat vs Flat
2871,0.0027,0.5,0.93,0.68,26.429411182716372,-61.206,8-Tier vs 8-Tier,5.252000000000001,Flat vs Flat,-57.74,Flat vs Flat
2872,0.0027,0.5,0.93,0.71,26.36259663318007,-61.026,8-Tier vs 8-Tier,7.18,Flat vs Flat,-57.78,Flat vs Flat
2873,0.0027,0.5,0.93,0.74,26.30119947955211,-60.86,8-Tier vs 8-Tier,4.2780000000000005,7-Tier vs 7-Tier,-57.82000000000001,7-Tier vs 7-Tier
2874,0.0027,0.5,0.93,0.77,26.244586519713344,-60.707,8-Tier vs 8-Tier,6.134,Flat vs Flat,-57.86,Flat vs Flat
2875,0.0027,0.5,0.93,0.8,26.192219531862484,-60.56699999999999,8-Tier vs 8-Tier,2.902,4-Tier vs 4-Tier,-57.89,4-Tier vs 4-Tier
2876,0.0027,0.5,0.93,0.83,26.143638109398434,-60.438,8-Tier vs 8-Tier,3.88,5-Tier vs 5-Tier,-57.92,5-Tier vs 5-Tier
2877,0.0027,0.5,0.93,0.86,26.09844608850165,-60.314,8-Tier vs 8-Tier,5.536,5-Tier vs 5-Tier,-57.95,5-Tier vs 5-Tier
2878,0.0027,0.5,0.93,0.89,26.05630072069902,-60.203,8-Tier vs 8-Tier,6.38,Flat vs Flat,-57.98,Flat vs Flat
2879,0.0027,0.5,0.93,1.0,25.92340232756141,-59.847,8-Tier vs 8-Tier,6.02,Flat vs Flat,-58.06,Flat vs Flat
2880,0.0027,0.5,1.1,0.05,43.02995169217529,-98.012,3-Tier vs 3-Tier,56.74400000000001,3-Tier vs 3-Tier,-41.26,3-Tier vs 3-Tier
2881,0.0027,0.5,1.1,0.08,36.21176987399348,-82.689,6-Tier vs 6-Tier,39.624,6-Tier vs 6-Tier,-46.54,6-Tier vs 6-Tier
2882,0.0027,0.5,1.1,0.11,33.11259632027446,-74.568,6-Tier vs 6-Tier,28.910000000000004,Flat vs Flat,-48.94,Flat vs Flat
2883,0.0027,0.5,1.1,0.14,31.341640003863603,-69.491,6-Tier vs 6-Tier,19.878,6-Tier vs 6-Tier,-50.31,6-Tier vs 6-Tier
2884,0.0027,0.5,1.1,0.17,30.19572709324481,-66.216,6-Tier vs 6-Tier,15.842,5-Tier vs 5-Tier,-51.2,5-Tier vs 5-Tier
2885,0.0027,0.5,1.1,0.2,29.39358805581165,-63.926,6-Tier vs 6-Tier,13.1,Flat vs Flat,-51.82000000000001,Flat vs Flat
2886,0.0027,0.5,1.1,0.23,28.80070268031758,-62.24,6-Tier vs 6-Tier,14.424,4-Tier vs 4-Tier,-52.28,4-Tier vs 4-Tier
2887,0.0027,0.5,1.1,0.26,28.344637006860605,-60.944,6-Tier vs 6-Tier,9.668,4-Tier vs 4-Tier,-52.63000000000001,4-Tier vs 4-Tier
2888,0.0027,0.5,1.1,0.29,27.982929748601624,-59.966,6-Tier vs 6-Tier,8.33,6-Tier vs 6-Tier,-52.90999999999999,6-Tier vs 6-Tier
2889,0.0027,0.5,1.1,0.32,27.6890426012662,-59.186,Flat vs Flat,9.28,Flat vs Flat,-53.14,Flat vs Flat
2890,0.0027,0.5,1.1,0.35,27.445536107759708,-58.499,Flat vs Flat,8.4,Flat vs Flat,-53.32000000000001,Flat vs Flat
2891,0.0027,0.5,1.1,0.38,27.240478007964764,-57.928,Flat vs Flat,5.692,5-Tier vs 5-Tier,-53.48,5-Tier vs 5-Tier
2892,0.0027,0.5,1.1,0.41,27.06542841057884,-57.56,6-Tier vs 6-Tier,7.62,5-Tier vs 5-Tier,-53.61999999999999,5-Tier vs 5-Tier
2893,0.0027,0.5,1.1,0.44,26.914249212836445,-57.373000000000005,8-Tier vs 8-Tier,7.332000000000001,Flat vs Flat,-53.74,Flat vs Flat
2894,0.0027,0.5,1.1,0.47,26.78236948714628,-57.009,8-Tier vs 8-Tier,6.2,5-Tier vs 5-Tier,-53.84000000000001,5-Tier vs 5-Tier
2895,0.0027,0.5,1.1,0.5,26.666315328538925,-56.689,8-Tier vs 8-Tier,4.53,7-Tier vs 7-Tier,-53.92999999999999,7-Tier vs 7-Tier
2896,0.0027,0.5,1.1,0.53,26.56339937656637,-56.405,8-Tier vs 8-Tier,6.867999999999999,7-Tier vs 7-Tier,-54.010000000000005,7-Tier vs 7-Tier
2897,0.0027,0.5,1.1,0.56,26.47151013373373,-56.151,8-Tier vs 8-Tier,2.948,4-Tier vs 4-Tier,-54.08,4-Tier vs 4-Tier
2898,0.0027,0.5,1.1,0.59,26.38896555966373,-55.924,8-Tier vs 8-Tier,4.802,5-Tier vs 5-Tier,-54.14,5-Tier vs 5-Tier
2899,0.0027,0.5,1.1,0.62,26.314409170181158,-55.721,8-Tier vs 8-Tier,4.358,Flat vs Flat,-54.2,Flat vs Flat
2900,0.0027,0.5,1.1,0.65,26.24673490895851,-55.534000000000006,8-Tier vs 8-Tier,4.252,5-Tier vs 5-Tier,-54.25,5-Tier vs 5-Tier
2901,0.0027,0.5,1.1,0.68,26.185031906079036,-55.364,8-Tier vs 8-Tier,4.704,Flat vs Flat,-54.3,Flat vs Flat
2902,0.0027,0.5,1.1,0.71,26.128543241471064,-55.21,8-Tier vs 8-Tier,2.3340000000000005,7-Tier vs 7-Tier,-54.34000000000001,7-Tier vs 7-Tier
2903,0.0027,0.5,1.1,0.74,26.07663473885834,-55.066,8-Tier vs 8-Tier,3.5480000000000005,4-Tier vs 4-Tier,-54.38000000000001,4-Tier vs 4-Tier
2904,0.0027,0.5,1.1,0.77,26.02877105463101,-54.935,8-Tier vs 8-Tier,4.49,Flat vs Flat,-54.42,Flat vs Flat
2905,0.0027,0.5,1.1,0.8,25.984497146720745,-55.066,Flat vs Flat,4.038,5-Tier vs 5-Tier,-54.46,5-Tier vs 5-Tier
2906,0.0027,0.5,1.1,0.83,25.943423762273863,-54.95399999999999,Flat vs Flat,3.942,5-Tier vs 5-Tier,-54.49,5-Tier vs 5-Tier
2907,0.0027,0.5,1.1,0.86,25.9052159627884,-54.848,Flat vs Flat,3.376,Flat vs Flat,-54.52,Flat vs Flat
2908,0.0027,0.5,1.1,0.89,25.869583970009813,-54.749,Flat vs Flat,3.58,Flat vs Flat,-54.54,Flat vs Flat
2909,0.0027,0.5,1.1,1.0,25.75722441944802,-54.577,5-Tier vs 5-Tier,0.4440000000000001,5-Tier vs 5-Tier,-54.63000000000001,5-Tier vs 5-Tier
2910,0.0027,0.5,1.27,0.05,40.5961650064201,-86.012,3-Tier vs 3-Tier,57.65999999999999,Flat vs Flat,-38.03,Flat vs Flat
2911,0.0027,0.5,1.27,0.08,34.69065319539648,-74.99,8-Tier vs 8-Tier,34.622,Flat vs Flat,-43.35,Flat vs Flat
2912,0.0027,0.5,1.27,0.11,32.0063296449312,-67.61699999999999,Flat vs Flat,25.62,Flat vs Flat,-45.76,Flat vs Flat
2913,0.0027,0.5,1.27,0.14,30.47243047323675,-63.388,6-Tier vs 6-Tier,17.71,4-Tier vs 4-Tier,-47.14,4-Tier vs 4-Tier
2914,0.0027,0.5,1.27,0.17,29.4799074797874,-60.658,6-Tier vs 6-Tier,14.32,Flat vs Flat,-48.04,Flat vs Flat
